Order_ID,Order_Date,Customer_ID,Product,Category,Region,Payment_Method,Shipping_Type,Quantity,Unit_Price,Discount,Sales,Profit,Rating,Order_Status
ORD100661,2025-02-05,CUST1236,Coffee Maker,Home & Kitchen,Central,Net Banking,Standard,4,13471.0,0.15,45801.4,4542.04,4.4,Delivered
ORD101713,2025-02-05,CUST1369,Resistance Bands,Sports,West,Debit Card,Standard,1,6245.18,0.05,5932.92,1569.11,4.4,Delivered
ORD103472,2025-02-05,CUST1132,Smart Watch,Electronics,West,UPI,Same Day,1,27880.59,0.25,20910.44,5296.94,4.1,Delivered
ORD101348,2025-02-05,CUST1092,Power Bank,Electronics,North,COD,Standard,3,52502.61,0.25,118130.87,17715.69,4.3,Delivered
ORD100885,2025-02-05,CUST1433,Resistance Bands,Sports,South,Debit Card,Same Day,1,3623.9,0.1,3261.51,567.8,4.1,Delivered
ORD102964,2025-02-05,CUST1080,Denim Jacket,Fashion,North,Debit Card,Standard,2,1008.78,0.25,1513.16,-74.76,4.6,Cancelled
ORD102399,2025-02-05,CUST1526,Wireless Headphones,Electronics,West,COD,Express,1,16803.85,0.2,13443.08,1337.11,3.8,Delivered
ORD101231,2025-02-05,CUST1412,Yoga Mat,Sports,North,Debit Card,Standard,1,1769.89,0.15,1504.41,200.23,3.3,Delivered
ORD101008,2025-02-05,CUST1160,Face Serum,Beauty,Central,Net Banking,Standard,1,2988.56,0.15,2540.28,379.88,3.5,Delivered
ORD102056,2025-02-05,CUST1061,Mixer Grinder,Home & Kitchen,West,COD,Standard,1,750.35,0.1,675.31,59.15,4.6,Delivered
ORD101001,2025-02-06,CUST1321,Air Fryer,Home & Kitchen,Central,COD,Standard,1,14387.61,0.2,11510.09,195.32,4.8,Delivered
ORD101859,2025-02-06,CUST1205,Hair Dryer,Beauty,North,COD,Express,1,4177.26,0.2,3341.81,658.35,3.2,Delivered
ORD101590,2025-02-06,CUST1533,Air Fryer,Home & Kitchen,East,Debit Card,Standard,1,15304.53,0.0,15304.53,3297.64,4.0,Delivered
ORD103387,2025-02-06,CUST1219,Mixer Grinder,Home & Kitchen,West,UPI,Standard,2,6152.41,0.0,12304.82,2892.82,3.5,Returned
ORD100012,2025-02-06,CUST1078,Cricket Bat,Sports,North,UPI,Standard,3,7280.16,0.2,17472.39,1038.52,3.3,Delivered
ORD103013,2025-02-06,CUST1061,Skincare Kit,Beauty,North,UPI,Standard,1,2268.53,0.1,2041.68,674.18,4.6,Delivered
ORD100556,2025-02-06,CUST1509,Mixer Grinder,Home & Kitchen,South,UPI,Same Day,1,1892.58,0.05,1797.95,380.93,3.1,Delivered
ORD100376,2025-02-06,CUST1417,Power Bank,Electronics,North,Net Banking,Standard,5,5045.01,0.0,25225.04,6432.37,4.8,Returned
ORD100738,2025-02-07,CUST1456,Running Shoes,Fashion,North,Net Banking,Express,1,3407.03,0.1,3066.33,349.39,4.0,Delivered
ORD100630,2025-02-07,CUST1006,Face Serum,Beauty,East,Net Banking,Standard,1,4065.91,0.0,4065.91,1591.49,4.7,Delivered
ORD100470,2025-02-07,CUST1287,Resistance Bands,Sports,North,Debit Card,Standard,1,9806.49,0.1,8825.84,2639.53,3.5,Delivered
ORD102343,2025-02-07,CUST1005,Backpack,Fashion,North,Net Banking,Same Day,2,4954.96,0.2,7927.94,1914.48,3.4,Delivered
ORD100804,2025-02-07,CUST1402,Power Bank,Electronics,South,Net Banking,Standard,1,41328.44,0.0,41328.44,18418.76,3.4,Returned
ORD102057,2025-02-07,CUST1156,Cookware Set,Home & Kitchen,Central,Net Banking,Same Day,1,16107.18,0.15,13691.1,1825.63,3.7,Delivered
ORD100756,2025-02-07,CUST1197,Laptop Stand,Electronics,North,Credit Card,Express,3,27612.09,0.0,82836.27,17196.47,5.0,Delivered
ORD100214,2025-02-07,CUST1436,Yoga Mat,Sports,West,COD,Express,2,7646.35,0.15,12998.8,1682.12,4.7,Delivered
ORD103228,2025-02-07,CUST1076,Skincare Kit,Beauty,North,COD,Standard,1,6903.59,0.2,5522.87,1514.59,3.6,Delivered
ORD103266,2025-02-07,CUST1400,Hair Dryer,Beauty,East,Credit Card,Express,1,5883.44,0.05,5589.27,1680.63,5.0,Delivered
ORD100602,2025-02-08,CUST1115,Denim Jacket,Fashion,East,COD,Standard,3,1752.38,0.0,5257.15,1474.85,3.2,Delivered
ORD101448,2025-02-08,CUST1159,Casual Sneakers,Fashion,North,Credit Card,Standard,1,5034.14,0.0,5034.14,1492.68,4.0,Delivered
ORD101280,2025-02-08,CUST1510,Storage Organizer,Home & Kitchen,East,Net Banking,Express,2,10663.28,0.15,18127.58,5478.53,2.4,Delivered
ORD100431,2025-02-08,CUST1046,Casual Sneakers,Fashion,West,UPI,Standard,3,3900.21,0.05,11115.61,2788.35,5.0,Delivered
ORD101860,2025-02-08,CUST1393,Running Shoes,Fashion,North,Net Banking,Same Day,4,7696.54,0.05,29246.84,12155.8,4.7,Delivered
ORD101281,2025-02-08,CUST1356,Resistance Bands,Sports,East,UPI,Standard,3,11490.68,0.0,34472.03,11918.34,4.0,Delivered
ORD103194,2025-02-08,CUST1083,Cookware Set,Home & Kitchen,North,Net Banking,Same Day,1,12158.54,0.1,10942.69,3095.08,4.4,Delivered
ORD101601,2025-02-08,CUST1326,Coffee Maker,Home & Kitchen,North,Debit Card,Standard,2,7761.74,0.2,12418.79,2595.5,2.9,Delivered
ORD102114,2025-02-09,CUST1343,T-Shirt,Fashion,East,UPI,Standard,1,3193.34,0.05,3033.67,817.33,4.2,Delivered
ORD101965,2025-02-09,CUST1334,Perfume,Beauty,North,Credit Card,Standard,1,6778.64,0.2,5422.91,289.6,3.4,Cancelled
ORD101721,2025-02-09,CUST1532,Denim Jacket,Fashion,East,COD,Standard,2,651.61,0.0,1303.22,232.19,4.3,Delivered
ORD103262,2025-02-09,CUST1084,Dumbbells,Sports,North,Credit Card,Same Day,2,3378.55,0.2,5405.68,814.89,4.5,Delivered
ORD101393,2025-02-10,CUST1030,Cookware Set,Home & Kitchen,West,Credit Card,Standard,1,2506.43,0.15,2130.46,305.78,4.7,Delivered
ORD101512,2025-02-10,CUST1360,Power Bank,Electronics,East,Net Banking,Standard,1,32803.6,0.2,26242.88,5449.89,4.2,Delivered
ORD101741,2025-02-10,CUST1527,Mixer Grinder,Home & Kitchen,West,Credit Card,Standard,1,15203.34,0.2,12162.67,1103.55,4.2,Delivered
ORD103493,2025-02-10,CUST1431,Casual Sneakers,Fashion,East,Debit Card,Express,1,7377.59,0.2,5902.08,1138.36,4.0,Delivered
ORD101138,2025-02-10,CUST1370,Wireless Headphones,Electronics,West,Net Banking,Standard,2,32541.36,0.0,65082.73,23138.61,4.8,Delivered
ORD101035,2025-02-10,CUST1305,Wireless Headphones,Electronics,Central,Debit Card,Express,1,4831.74,0.05,4590.15,1312.77,2.0,Delivered
ORD100058,2025-02-10,CUST1101,Running Shoes,Fashion,East,Net Banking,Express,2,422.18,0.25,633.27,0.76,3.7,Delivered
ORD101844,2025-02-10,CUST1172,Mixer Grinder,Home & Kitchen,West,Debit Card,Standard,2,11830.53,0.1,21294.95,5537.2,4.1,Delivered
ORD102637,2025-02-10,CUST1439,Wireless Headphones,Electronics,West,Credit Card,Express,2,4127.42,0.0,8254.84,3642.72,3.2,Delivered
ORD103361,2025-02-11,CUST1338,Yoga Mat,Sports,East,UPI,Standard,3,9558.9,0.0,28676.69,6885.13,3.8,Delivered
ORD100061,2025-02-11,CUST1102,Running Shoes,Fashion,North,Net Banking,Standard,1,7367.22,0.0,7367.22,2114.46,4.6,Delivered
ORD102171,2025-02-11,CUST1386,Cricket Bat,Sports,West,COD,Express,2,4082.0,0.1,7347.59,723.88,3.4,Delivered
ORD103019,2025-02-11,CUST1026,Mixer Grinder,Home & Kitchen,West,Debit Card,Standard,1,12487.92,0.2,9990.33,2522.44,3.9,Delivered
ORD100877,2025-02-11,CUST1159,Power Bank,Electronics,West,UPI,Express,1,25732.33,0.25,19299.24,1777.14,3.0,Delivered
ORD102124,2025-02-11,CUST1125,Power Bank,Electronics,Central,Credit Card,Standard,2,1306.99,0.0,2613.99,469.65,4.5,Returned
ORD102986,2025-02-12,CUST1473,Air Fryer,Home & Kitchen,Central,Net Banking,Express,3,17565.16,0.15,44791.15,7897.97,3.8,Delivered
ORD102042,2025-02-12,CUST1180,T-Shirt,Fashion,South,Net Banking,Express,1,6736.67,0.1,6063.0,2211.82,4.2,Delivered
ORD100511,2025-02-12,CUST1532,Power Bank,Electronics,East,Debit Card,Express,1,47647.25,0.0,47647.25,19161.35,4.9,Delivered
ORD103471,2025-02-12,CUST1450,Air Fryer,Home & Kitchen,East,COD,Standard,3,7789.69,0.1,21032.17,1796.07,3.7,Delivered
ORD100377,2025-02-12,CUST1148,Football,Sports,Central,Debit Card,Standard,1,11162.16,0.05,10604.05,3663.85,3.7,Delivered
ORD101898,2025-02-12,CUST1562,Running Shoes,Fashion,South,Debit Card,Express,1,7727.71,0.15,6568.56,861.05,4.3,Delivered
ORD102402,2025-02-12,CUST1057,Smart Watch,Electronics,East,Net Banking,Standard,1,52358.03,0.0,52358.03,17415.7,4.0,Delivered
ORD103182,2025-02-12,CUST1446,Denim Jacket,Fashion,North,Net Banking,Same Day,1,4834.09,0.2,3867.27,112.17,5.0,Delivered
ORD102324,2025-02-12,CUST1311,Cookware Set,Home & Kitchen,East,Credit Card,Standard,1,5543.82,0.1,4989.44,1690.88,4.9,Delivered
ORD100390,2025-02-12,CUST1341,Smart Watch,Electronics,South,Net Banking,Express,1,8780.72,0.0,8780.72,1654.22,4.0,Delivered
ORD103251,2025-02-12,CUST1255,Mixer Grinder,Home & Kitchen,Central,COD,Same Day,2,17696.71,0.05,33623.75,10107.99,4.3,Delivered
ORD103027,2025-02-12,CUST1287,Bluetooth Speaker,Electronics,North,Credit Card,Express,2,1424.04,0.2,2278.47,403.52,3.9,Delivered
ORD100359,2025-02-13,CUST1264,Wireless Headphones,Electronics,West,Debit Card,Express,1,39458.77,0.0,39458.77,7732.32,3.0,Delivered
ORD103365,2025-02-13,CUST1591,Air Fryer,Home & Kitchen,North,COD,Express,1,5221.88,0.05,4960.79,806.71,3.5,Cancelled
ORD100462,2025-02-13,CUST1395,Casual Sneakers,Fashion,North,Debit Card,Express,1,3794.71,0.15,3225.5,1119.6,3.7,Delivered
ORD103075,2025-02-13,CUST1253,Backpack,Fashion,West,Debit Card,Standard,2,633.1,0.15,1076.27,267.35,4.6,Delivered
ORD100894,2025-02-13,CUST1306,Air Fryer,Home & Kitchen,South,Net Banking,Standard,4,6644.34,0.05,25248.48,5232.49,3.3,Delivered
ORD102293,2025-02-13,CUST1585,Laptop Stand,Electronics,North,Debit Card,Same Day,1,5398.81,0.05,5128.87,1473.15,3.6,Delivered
ORD103166,2025-02-13,CUST1048,Hair Dryer,Beauty,Central,Credit Card,Standard,4,6940.29,0.1,24985.05,7574.76,3.9,Delivered
ORD103465,2025-02-14,CUST1503,Running Shoes,Fashion,Central,Credit Card,Standard,1,5717.7,0.0,5717.7,1217.63,4.2,Delivered
ORD102351,2025-02-14,CUST1354,Resistance Bands,Sports,East,UPI,Same Day,1,10301.77,0.0,10301.77,3215.68,3.6,Delivered
ORD102098,2025-02-14,CUST1452,Running Shoes,Fashion,East,UPI,Same Day,2,5266.53,0.25,7899.79,1729.49,3.7,Delivered
ORD101233,2025-02-14,CUST1158,Bluetooth Speaker,Electronics,West,Credit Card,Standard,2,50825.93,0.0,101651.85,44333.01,4.0,Delivered
ORD102043,2025-02-14,CUST1480,Casual Sneakers,Fashion,West,Credit Card,Same Day,3,5241.04,0.05,14936.96,5209.28,4.6,Delivered
ORD102048,2025-02-14,CUST1132,Denim Jacket,Fashion,Central,Debit Card,Standard,3,5281.29,0.05,15051.67,5819.67,3.9,Delivered
ORD103052,2025-02-14,CUST1108,Skincare Kit,Beauty,West,Net Banking,Express,1,3732.89,0.1,3359.6,421.27,4.3,Delivered
ORD103456,2025-02-14,CUST1104,Storage Organizer,Home & Kitchen,East,UPI,Express,3,2065.89,0.0,6197.68,1078.39,4.1,Delivered
ORD101983,2025-02-14,CUST1507,Mixer Grinder,Home & Kitchen,Central,Credit Card,Standard,2,15545.84,0.05,29537.1,6522.48,3.2,Delivered
ORD101064,2025-02-15,CUST1539,Smart Watch,Electronics,Central,Net Banking,Standard,2,33667.77,0.05,63968.75,18829.16,4.1,Delivered
ORD102361,2025-02-15,CUST1357,Power Bank,Electronics,East,Debit Card,Standard,4,28501.98,0.2,91206.33,28044.99,5.0,Returned
ORD102502,2025-02-15,CUST1385,Running Shoes,Fashion,West,Credit Card,Standard,1,752.4,0.05,714.78,149.53,3.7,Delivered
ORD101666,2025-02-15,CUST1434,Air Fryer,Home & Kitchen,East,COD,Standard,1,15240.15,0.25,11430.11,-881.22,4.2,Delivered
ORD101377,2025-02-15,CUST1263,T-Shirt,Fashion,Central,UPI,Standard,3,1007.99,0.0,3023.96,864.16,5.0,Delivered
ORD103095,2025-02-15,CUST1299,Coffee Maker,Home & Kitchen,West,UPI,Same Day,3,10581.02,0.05,30155.91,5890.76,4.0,Returned
ORD102347,2025-02-15,CUST1405,Laptop Stand,Electronics,Central,Net Banking,Standard,4,35355.91,0.25,106067.72,-12031.02,3.8,Delivered
ORD101789,2025-02-16,CUST1175,Backpack,Fashion,West,COD,Standard,2,1574.6,0.0,3149.21,1036.55,4.0,Delivered
ORD102513,2025-02-16,CUST1354,Backpack,Fashion,West,COD,Standard,1,4732.58,0.1,4259.33,443.04,3.1,Delivered
ORD100492,2025-02-16,CUST1085,Laptop Stand,Electronics,West,Credit Card,Standard,4,37411.04,0.05,142161.96,56917.48,4.2,Delivered
ORD101994,2025-02-16,CUST1465,Dumbbells,Sports,East,Debit Card,Standard,2,11593.93,0.25,17390.89,-1712.26,3.7,Delivered
ORD103281,2025-02-16,CUST1083,Cookware Set,Home & Kitchen,Central,UPI,Same Day,1,10559.53,0.15,8975.6,969.56,4.0,Delivered
ORD102428,2025-02-16,CUST1068,Football,Sports,West,Net Banking,Standard,1,7762.54,0.25,5821.91,-263.94,3.3,Delivered
ORD102605,2025-02-17,CUST1390,Football,Sports,Central,Net Banking,Express,1,7010.23,0.05,6659.72,1541.79,3.9,Delivered
ORD101072,2025-02-17,CUST1297,Power Bank,Electronics,South,UPI,Express,2,23584.61,0.0,47169.22,9106.21,4.3,Delivered
ORD101097,2025-02-17,CUST1003,Smart Watch,Electronics,East,UPI,Express,4,18232.52,0.2,58344.05,9977.1,2.8,Delivered
ORD102421,2025-02-18,CUST1479,Power Bank,Electronics,North,Net Banking,Standard,1,48145.0,0.1,43330.5,5025.02,4.0,Delivered
ORD102604,2025-02-18,CUST1495,Mixer Grinder,Home & Kitchen,North,COD,Same Day,2,12447.75,0.0,24895.5,4541.78,5.0,Delivered
ORD100041,2025-02-18,CUST1349,Casual Sneakers,Fashion,North,COD,Express,1,1935.29,0.1,1741.77,188.68,4.3,Delivered
ORD100246,2025-02-18,CUST1270,Mixer Grinder,Home & Kitchen,Central,Debit Card,Standard,4,16631.34,0.0,66525.38,14738.32,4.0,Delivered
ORD100233,2025-02-18,CUST1560,T-Shirt,Fashion,South,UPI,Express,1,1799.43,0.1,1619.48,195.2,4.2,Delivered
ORD101673,2025-02-18,CUST1201,Laptop Stand,Electronics,North,UPI,Same Day,2,17845.63,0.15,30337.57,2802.78,5.0,Cancelled
ORD101300,2025-02-19,CUST1368,Mixer Grinder,Home & Kitchen,West,Net Banking,Standard,3,4172.14,0.25,9387.31,2412.5,2.8,Delivered
ORD100050,2025-02-19,CUST1264,Dumbbells,Sports,Central,UPI,Standard,1,4966.98,0.0,4966.98,1683.59,4.5,Delivered
ORD101867,2025-02-19,CUST1350,Perfume,Beauty,South,COD,Standard,2,6286.57,0.1,11315.83,4205.97,4.0,Delivered
ORD103132,2025-02-19,CUST1116,Dumbbells,Sports,East,Debit Card,Same Day,3,4202.45,0.1,11346.61,2628.85,3.5,Delivered
ORD103345,2025-02-19,CUST1396,Smart Watch,Electronics,Central,UPI,Standard,1,38053.51,0.25,28540.13,5977.35,2.8,Delivered
ORD102364,2025-02-19,CUST1548,Denim Jacket,Fashion,West,Credit Card,Express,2,7777.31,0.1,13999.15,2050.12,4.3,Delivered
ORD103047,2025-02-20,CUST1426,Backpack,Fashion,East,Credit Card,Standard,1,4538.23,0.0,4538.23,1411.32,4.4,Delivered
ORD101203,2025-02-20,CUST1513,Cookware Set,Home & Kitchen,East,Credit Card,Standard,1,5207.7,0.0,5207.7,1878.15,4.7,Cancelled
ORD102782,2025-02-20,CUST1358,Storage Organizer,Home & Kitchen,West,Credit Card,Standard,1,12621.73,0.05,11990.65,3104.43,4.1,Delivered
ORD100013,2025-02-20,CUST1085,Dumbbells,Sports,West,Debit Card,Standard,1,4494.06,0.15,3819.95,892.98,4.2,Delivered
ORD101133,2025-02-21,CUST1105,Mixer Grinder,Home & Kitchen,Central,COD,Standard,1,1084.51,0.15,921.83,100.57,4.2,Delivered
ORD103144,2025-02-21,CUST1479,Casual Sneakers,Fashion,East,Debit Card,Standard,1,7167.19,0.15,6092.11,1046.99,4.0,Delivered
ORD102175,2025-02-21,CUST1163,Cricket Bat,Sports,Central,UPI,Standard,3,2426.53,0.05,6915.61,2294.23,4.5,Delivered
ORD101274,2025-02-21,CUST1162,Laptop Stand,Electronics,South,Debit Card,Standard,1,33112.2,0.1,29800.98,9202.05,4.1,Delivered
ORD102280,2025-02-21,CUST1117,Resistance Bands,Sports,Central,UPI,Standard,2,10241.1,0.05,19458.08,4049.87,4.7,Delivered
ORD103111,2025-02-21,CUST1029,Storage Organizer,Home & Kitchen,South,Debit Card,Standard,1,15785.74,0.0,15785.74,6615.79,3.8,Delivered
ORD100713,2025-02-21,CUST1429,Wireless Headphones,Electronics,South,Net Banking,Express,1,13617.6,0.05,12936.72,3421.51,3.3,Delivered
ORD102942,2025-02-21,CUST1324,Hair Dryer,Beauty,West,Net Banking,Standard,1,3309.38,0.0,3309.38,1151.4,4.6,Delivered
ORD101670,2025-02-21,CUST1362,Perfume,Beauty,North,Debit Card,Express,1,5544.08,0.05,5266.88,1353.59,4.0,Delivered
ORD100741,2025-02-21,CUST1165,Hair Dryer,Beauty,East,Debit Card,Standard,2,604.58,0.1,1088.24,412.41,4.8,Delivered
ORD102106,2025-02-22,CUST1271,Power Bank,Electronics,North,COD,Standard,1,52443.0,0.0,52443.0,20825.14,5.0,Delivered
ORD103186,2025-02-22,CUST1116,Yoga Mat,Sports,East,UPI,Standard,4,11537.86,0.15,39228.72,13121.39,4.3,Delivered
ORD102173,2025-02-22,CUST1390,T-Shirt,Fashion,North,Net Banking,Same Day,1,2285.91,0.1,2057.32,577.21,5.0,Delivered
ORD101821,2025-02-22,CUST1505,Running Shoes,Fashion,South,Credit Card,Express,2,4193.04,0.05,7966.78,2337.79,4.2,Delivered
ORD100127,2025-02-22,CUST1143,Casual Sneakers,Fashion,East,Credit Card,Same Day,1,8074.91,0.05,7671.16,2288.39,3.0,Delivered
ORD100206,2025-02-22,CUST1094,Cookware Set,Home & Kitchen,East,UPI,Standard,1,10027.04,0.05,9525.69,1411.25,3.9,Delivered
ORD102842,2025-02-22,CUST1396,Cricket Bat,Sports,North,COD,Standard,1,10735.57,0.1,9662.01,1404.72,3.7,Delivered
ORD100488,2025-02-22,CUST1250,Football,Sports,North,COD,Standard,1,8386.93,0.0,8386.93,2168.14,2.8,Returned
ORD100656,2025-02-23,CUST1425,Dumbbells,Sports,West,COD,Express,1,9035.38,0.0,9035.38,1759.0,4.3,Delivered
ORD102936,2025-02-23,CUST1491,Casual Sneakers,Fashion,South,COD,Standard,2,7818.3,0.0,15636.59,5580.92,4.1,Delivered
ORD100422,2025-02-23,CUST1289,Coffee Maker,Home & Kitchen,South,COD,Standard,1,16737.0,0.1,15063.3,5026.96,4.0,Delivered
ORD103246,2025-02-23,CUST1008,Casual Sneakers,Fashion,North,Net Banking,Express,1,1775.25,0.05,1686.49,422.53,4.2,Delivered
ORD101774,2025-02-24,CUST1370,Cookware Set,Home & Kitchen,West,Net Banking,Express,1,3727.83,0.2,2982.26,664.51,2.8,Delivered
ORD100088,2025-02-24,CUST1391,Makeup Set,Beauty,North,Net Banking,Express,5,4090.55,0.0,20452.75,6310.06,4.2,Delivered
ORD103202,2025-02-24,CUST1316,Football,Sports,East,COD,Same Day,1,6790.59,0.1,6111.53,583.38,4.6,Delivered
ORD102120,2025-02-24,CUST1014,Cookware Set,Home & Kitchen,West,UPI,Express,4,11620.45,0.05,44157.73,5579.84,2.9,Delivered
ORD101147,2025-02-24,CUST1049,Laptop Stand,Electronics,North,UPI,Standard,1,49256.78,0.05,46793.94,19186.78,4.0,Delivered
ORD100319,2025-02-24,CUST1536,Skincare Kit,Beauty,South,Debit Card,Standard,4,2775.31,0.25,8325.92,1120.27,2.8,Delivered
ORD100910,2025-02-25,CUST1073,Coffee Maker,Home & Kitchen,Central,COD,Standard,2,14560.34,0.05,27664.65,11017.6,4.5,Returned
ORD103156,2025-02-25,CUST1533,Casual Sneakers,Fashion,East,Credit Card,Standard,2,7107.79,0.05,13504.8,4059.66,4.3,Delivered
ORD101060,2025-02-25,CUST1294,Dumbbells,Sports,West,UPI,Express,1,5224.82,0.05,4963.58,751.37,3.3,Delivered
ORD100644,2025-02-25,CUST1078,Denim Jacket,Fashion,West,Credit Card,Express,1,7198.71,0.1,6478.84,2210.65,5.0,Delivered
ORD102994,2025-02-25,CUST1170,Face Serum,Beauty,South,COD,Same Day,4,2009.85,0.1,7235.48,2461.11,4.1,Delivered
ORD103431,2025-02-25,CUST1476,Skincare Kit,Beauty,West,Credit Card,Standard,1,6230.81,0.0,6230.81,1775.15,3.3,Delivered
ORD102921,2025-02-25,CUST1212,Backpack,Fashion,East,Debit Card,Express,3,4772.3,0.1,12885.21,4763.39,3.7,Delivered
ORD101869,2025-02-26,CUST1172,Cookware Set,Home & Kitchen,West,Debit Card,Standard,2,11486.66,0.0,22973.32,3778.05,4.0,Delivered
ORD100172,2025-02-26,CUST1353,Air Fryer,Home & Kitchen,West,Credit Card,Standard,1,7393.95,0.15,6284.86,708.68,3.7,Cancelled
ORD101057,2025-02-26,CUST1517,Perfume,Beauty,South,Debit Card,Standard,3,1823.63,0.15,4650.25,1397.44,3.6,Delivered
ORD102574,2025-02-26,CUST1547,Face Serum,Beauty,North,Net Banking,Standard,1,1323.71,0.2,1058.97,205.17,4.7,Delivered
ORD101824,2025-02-26,CUST1548,Smart Watch,Electronics,Central,Credit Card,Standard,1,53041.86,0.15,45085.58,6223.47,3.4,Delivered
ORD103225,2025-02-26,CUST1352,Coffee Maker,Home & Kitchen,West,Net Banking,Standard,2,11864.48,0.1,21356.06,5196.35,3.6,Delivered
ORD101690,2025-02-26,CUST1440,Denim Jacket,Fashion,East,COD,Express,2,8461.89,0.05,16077.58,6712.88,4.2,Delivered
ORD101557,2025-02-26,CUST1498,Running Shoes,Fashion,West,Debit Card,Standard,4,3255.75,0.0,13023.0,4585.62,3.5,Returned
ORD100369,2025-02-26,CUST1428,Coffee Maker,Home & Kitchen,Central,Net Banking,Same Day,5,13996.94,0.05,66485.48,24334.92,4.6,Delivered
ORD100863,2025-02-26,CUST1581,Football,Sports,East,Net Banking,Standard,1,7330.26,0.05,6963.74,975.02,3.5,Returned
ORD100733,2025-02-27,CUST1159,Hair Dryer,Beauty,South,Credit Card,Express,1,5318.08,0.1,4786.27,1285.25,4.0,Delivered
ORD102211,2025-02-27,CUST1564,Denim Jacket,Fashion,South,Credit Card,Express,2,460.09,0.15,782.15,190.9,4.6,Delivered
ORD102446,2025-02-27,CUST1157,Bluetooth Speaker,Electronics,East,UPI,Standard,1,37393.37,0.05,35523.7,12770.56,5.0,Returned
ORD101277,2025-02-27,CUST1449,Laptop Stand,Electronics,West,Debit Card,Standard,3,15893.02,0.05,45295.11,15857.78,3.7,Delivered
ORD100001,2025-02-27,CUST1385,Running Shoes,Fashion,Central,UPI,Standard,2,8681.01,0.1,15625.83,1665.36,4.6,Delivered
ORD102319,2025-02-27,CUST1341,Mixer Grinder,Home & Kitchen,North,COD,Same Day,1,17021.42,0.1,15319.27,2339.78,4.7,Delivered
ORD103386,2025-02-27,CUST1530,Storage Organizer,Home & Kitchen,West,Net Banking,Express,1,8917.58,0.1,8025.82,1172.7,4.5,Delivered
ORD102661,2025-02-27,CUST1134,Backpack,Fashion,West,Credit Card,Standard,2,867.01,0.0,1734.03,658.54,5.0,Delivered
ORD100835,2025-02-28,CUST1256,Power Bank,Electronics,South,Net Banking,Express,1,26757.83,0.15,22744.16,5690.99,3.1,Delivered
ORD103222,2025-02-28,CUST1108,Air Fryer,Home & Kitchen,West,Credit Card,Express,3,4401.48,0.0,13204.44,4012.57,4.2,Delivered
ORD103223,2025-02-28,CUST1208,Wireless Headphones,Electronics,West,Debit Card,Same Day,3,2648.41,0.0,7945.24,2981.16,4.2,Delivered
ORD101610,2025-02-28,CUST1330,Bluetooth Speaker,Electronics,North,UPI,Standard,2,7674.42,0.05,14581.39,5015.6,4.0,Delivered
ORD101338,2025-02-28,CUST1511,Laptop Stand,Electronics,South,Debit Card,Express,1,4050.27,0.05,3847.76,1601.24,4.2,Delivered
ORD103000,2025-03-01,CUST1074,Football,Sports,West,COD,Express,2,11667.86,0.1,21002.14,2393.82,5.0,Delivered
ORD100049,2025-03-01,CUST1384,Cricket Bat,Sports,South,COD,Standard,1,2344.44,0.2,1875.55,-50.03,4.3,Cancelled
ORD100814,2025-03-01,CUST1452,Wireless Headphones,Electronics,East,Net Banking,Standard,1,3490.24,0.1,3141.22,625.95,3.2,Delivered
ORD101468,2025-03-01,CUST1023,Smart Watch,Electronics,East,Debit Card,Express,1,29621.21,0.05,28140.15,4915.46,2.8,Delivered
ORD102448,2025-03-01,CUST1561,Air Fryer,Home & Kitchen,South,Debit Card,Standard,2,6371.6,0.05,12106.04,3728.94,3.4,Delivered
ORD101241,2025-03-01,CUST1278,Smart Watch,Electronics,Central,COD,Express,2,2738.26,0.0,5476.52,1081.77,4.5,Delivered
ORD101913,2025-03-01,CUST1536,Smart Watch,Electronics,South,UPI,Express,3,29080.94,0.2,69794.26,17612.32,3.7,Delivered
ORD100209,2025-03-01,CUST1510,Makeup Set,Beauty,West,Debit Card,Standard,1,5132.08,0.0,5132.08,1120.52,3.0,Delivered
ORD101730,2025-03-01,CUST1082,Hair Dryer,Beauty,South,Net Banking,Express,1,5089.41,0.0,5089.41,1330.23,4.0,Delivered
ORD100401,2025-03-01,CUST1572,Skincare Kit,Beauty,South,Net Banking,Express,2,3641.21,0.0,7282.42,2726.1,3.8,Delivered
ORD102095,2025-03-01,CUST1212,T-Shirt,Fashion,East,UPI,Standard,3,7744.68,0.05,22072.33,3665.59,2.9,Delivered
ORD100765,2025-03-02,CUST1595,Denim Jacket,Fashion,North,Net Banking,Standard,1,6562.2,0.15,5577.87,1769.67,4.5,Delivered
ORD100597,2025-03-02,CUST1089,Casual Sneakers,Fashion,West,COD,Express,1,5022.76,0.05,4771.62,1439.63,4.3,Delivered
ORD101440,2025-03-02,CUST1437,Resistance Bands,Sports,West,Debit Card,Standard,1,4933.34,0.1,4440.01,1336.2,5.0,Delivered
ORD102857,2025-03-02,CUST1003,Resistance Bands,Sports,West,Net Banking,Standard,1,11659.61,0.15,9910.67,1491.39,3.7,Delivered
ORD100601,2025-03-02,CUST1593,Backpack,Fashion,Central,Credit Card,Same Day,1,5994.44,0.1,5395.0,808.18,3.4,Delivered
ORD103428,2025-03-02,CUST1439,Mixer Grinder,Home & Kitchen,East,Debit Card,Express,4,8598.82,0.05,32675.53,5093.04,3.1,Delivered
